dc_key,objectid,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_dist,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng,zipcode
201914102516,40636263,3,2019-11-08 16:08:00,2019-11-08,16:08:00,16.0,14,6100 BLOCK MC CALLUM ST,500,Burglary Residential,-75.1810196,40.03970421,40.03970421,-75.1810196,19144
201939003087,31926101,1,2019-01-11 14:08:00,2019-01-11,14:08:00,14.0,39,400 BLOCK W BRINGHURST ST,500,Burglary Residential,-75.17542876,40.02400802,40.02400802,-75.17542876,19144
201919001377,31789719,2,2019-01-05 13:57:00,2019-01-05,13:57:00,13.0,19,1400 BLOCK N EDGEWOOD ST,500,Burglary Residential,-75.24077155,39.9742359,39.9742359,-75.24077155,19151
201939002920,31928387,2,2019-01-10 21:01:00,2019-01-10,21:01:00,21.0,39,1900 BLOCK W TIOGA ST,500,Burglary Residential,-75.16020018,40.00720371,40.00720371,-75.16020018,19140
201935014491,32907467,2,2019-02-18 18:43:00,2019-02-18,18:43:00,18.0,35,5300 BLOCK WESTFORD RD,500,Burglary Residential,-75.11637731,40.03064597,40.03064597,-75.11637732,19120
201939002495,31871444,3,2019-01-09 17:08:00,2019-01-09,17:08:00,17.0,39,2900 BLOCK N RINGGOLD ST,500,Burglary Residential,-75.17050923,40.00003397,40.00003397,-75.17050923,19132
201939030906,34437713,3,2019-04-15 02:59:00,2019-04-15,02:59:00,2.0,39,2800 BLOCK N 24TH ST,500,Burglary Residential,-75.17042945,39.99784864,39.99784864,-75.17042945,19132
201914096534,40096226,2,2019-10-19 16:33:00,2019-10-19,16:33:00,16.0,14,400 BLOCK E WOODLAWN ST,500,Burglary Residential,-75.16815223,40.04098962,40.04098962,-75.16815223,19144
201925023820,33904618,2,2019-03-26 18:57:00,2019-03-26,18:57:00,18.0,25,4700 BLOCK WHITAKER AVE,500,Burglary Residential,-75.11401804,40.02032074,40.02032074,-75.11401804,19120
201903061247,38581085,1,2019-08-27 17:49:00,2019-08-27,17:49:00,17.0,3,1100 BLOCK RODMAN ST,500,Burglary Residential,-75.16080861,39.94355537,39.94355537,-75.16080861,19147
201922022955,33731999,1,2019-03-21 01:24:00,2019-03-21,01:24:00,1.0,22,2600 BLOCK N BOUVIER ST,500,Burglary Residential,-75.16058199999998,39.9936571,39.9936571,-75.16058199999999,19132
201909007794,33046133,3,2019-02-24 18:11:00,2019-02-24,18:11:00,18.0,9,2100 BLOCK BRANDYWINE ST,500,Burglary Residential,-75.17304693,39.96467195,39.96467195,-75.17304693,19130
201939002092,31845068,1,2019-01-08 10:26:00,2019-01-08,10:26:00,10.0,39,400 BLOCK WINONA ST,500,Burglary Residential,-75.17909609,40.02644299,40.02644299,-75.17909609,19144
201925065320,38042016,1,2019-08-10 17:14:00,2019-08-10,17:14:00,17.0,25,1300 BLOCK COLWYN ST,500,Burglary Residential,-75.14838367,40.0154445,40.0154445,-75.14838367,19140
201918054696,36553389,3,2019-06-23 21:42:00,2019-06-23,21:42:00,21.0,18,3900 BLOCK SPRUCE ST,500,Burglary Residential,-75.20210741,39.9515891,39.9515891,-75.20210741,19104
201903053154,37699324,3,2019-07-30 11:19:00,2019-07-30,11:19:00,11.0,3,1100 BLOCK CANTRELL ST,500,Burglary Residential,-75.16470407,39.92324772,39.92324772,-75.16470407,19148
201939045241,35871543,3,2019-06-01 10:50:00,2019-06-01,10:50:00,10.0,39,2400 BLOCK W ELKHART ST,500,Burglary Residential,-75.17093783,40.0015347,40.0015347,-75.17093783,19132
201925023463,33837335,2,2019-03-25 16:28:00,2019-03-25,16:28:00,16.0,25,4800 BLOCK A ST,500,Burglary Residential,-75.12191039,40.02398184,40.02398184,-75.12191039,19120
201915034660,34373819,3,2019-04-13 16:53:00,2019-04-13,16:53:00,16.0,15,6900 BLOCK TULIP ST,500,Burglary Residential,-75.04011476,40.02458938,40.02458938,-75.04011476,19135
201922110922,41705570,3,2019-12-18 11:28:00,2019-12-18,11:28:00,11.0,22,1500 BLOCK GUILFORD PL,500,Burglary Residential,-75.15349642,39.97587663,39.97587663,-75.15349642,19122
201912082320,39290698,3,2019-09-19 21:29:00,2019-09-19,21:29:00,21.0,12,6100 BLOCK GRAYS AVE,500,Burglary Residential,-75.22637392,39.92720561,39.9272056,-75.22637392,19142
201909042911,39937111,1,2019-10-13 00:27:00,2019-10-13,00:27:00,0.0,9,1800 BLOCK PINE ST 403,500,Burglary Residential,-75.17275295,39.94655646,39.94655646,-75.17275295,19103
201926053198,41484782,2,2019-12-10 08:36:00,2019-12-10,08:36:00,8.0,26,1900 BLOCK N FRONT ST,500,Burglary Residential,-75.13333895,39.97971886,39.97971886,-75.13333895,19120
201926013435,34133170,1,2019-04-04 09:38:00,2019-04-04,09:38:00,9.0,26,2300 BLOCK N 03RD ST,500,Burglary Residential,-75.13852615,39.98606985,39.98606985,-75.13852615,19133
201901001812,31999626,1,2019-01-14 16:57:00,2019-01-14,16:57:00,16.0,1,1900 BLOCK WOLF ST,500,Burglary Residential,-75.17844726,39.922919,39.922919,-75.17844726,19145
201925067967,38342729,4,2019-08-20 16:22:00,2019-08-20,16:22:00,16.0,25,1000 BLOCK W SCHILLER ST,500,Burglary Residential,-75.14619134,40.00488824,40.00488824,-75.14619134,19140
201926023896,36146174,3,2019-06-10 19:50:00,2019-06-10,19:50:00,19.0,26,2400 BLOCK CEDAR ST,500,Burglary Residential,-75.12414772,39.97848368,39.97848368,-75.12414772,19125
201903018032,33648529,3,2019-03-18 15:23:00,2019-03-18,15:23:00,15.0,3,1100 BLOCK PIERCE ST,500,Burglary Residential,-75.16508424,39.92793679,39.92793679,-75.16508424,19148-9996
201914050375,35822031,1,2019-05-31 12:39:00,2019-05-31,12:39:00,12.0,14,1100 BLOCK E WOODLAWN ST,500,Burglary Residential,-75.15846826,40.04987057,40.04987057,-75.15846827,19138
201925005812,32164542,4,2019-01-21 14:28:00,2019-01-21,14:28:00,14.0,25,1100 BLOCK RISING SUN AVE,500,Burglary Residential,-75.14733221,40.00487476,40.00487476,-75.14733221,19140
201906000103,31680717,3,2019-01-01 14:57:00,2019-01-01,14:57:00,14.0,6,1200 BLOCK SPRUCE ST,500,Burglary Residential,-75.16187758,39.94659063,39.94659063,-75.16187758,19107
201917003295,32255463,3,2019-01-24 09:05:00,2019-01-24,09:05:00,9.0,17,1400 BLOCK S RINGGOLD ST,500,Burglary Residential,-75.18480895,39.93452755,39.93452755,-75.18480895,19146
201915074494,37515058,1,2019-07-23 20:52:00,2019-07-23,20:52:00,20.0,15,5200 BLOCK HAWTHORNE ST,500,Burglary Residential,-75.07514073,40.02037164,40.02037164,-75.07514073,19124
201919020419,33497004,3,2019-03-13 16:23:00,2019-03-13,16:23:00,16.0,19,5200 BLOCK W COLUMBIA AVE,500,Burglary Residential,-75.22507144,39.98057018,39.98057018,-75.22507144,19131
201939029218,34277748,2,2019-04-09 12:39:00,2019-04-09,12:39:00,12.0,39,1700 BLOCK W TIOGA ST,500,Burglary Residential,-75.15775172,40.00689199,40.00689199,-75.15775172,19140
201939110541,41962664,2,2019-12-28 16:43:00,2019-12-28,16:43:00,16.0,39,1800 BLOCK W ERIE AVE,500,Burglary Residential,-75.15886874,40.0102104,40.0102104,-75.15886874,19140
201935098667,40363265,1,2019-10-28 20:15:00,2019-10-28,20:15:00,20.0,35,1000 BLOCK W GODFREY AVE,500,Burglary Residential,-75.1367585,40.04674896,40.04674896,-75.1367585,19141
201912078723,38970625,1,2019-09-10 08:39:00,2019-09-10,08:39:00,8.0,12,8400 BLOCK LINDBERGH BLVD,500,Burglary Residential,-75.25247508,39.89741175,39.89741175,-75.25247508,19079
201914016939,32973764,3,2019-02-22 13:19:00,2019-02-22,13:19:00,13.0,14,6900 BLOCK SCOTFORTH RD,500,Burglary Residential,-75.20508799,40.04076397,40.04076397,-75.20508799,19119
201916029431,36408620,2,2019-06-19 19:14:00,2019-06-19,19:14:00,19.0,16,600 BLOCK N 44TH ST,500,Burglary Residential,-75.21059673,39.96328333,39.96328333,-75.21059673,19104
201915003761,32012329,3,2019-01-13 19:16:00,2019-01-13,19:16:00,19.0,15,3100 BLOCK PRINCETON AVE,500,Burglary Residential,-75.05160412,40.03842667,40.03842667,-75.05160412,19149
201914091741,39656521,1,2019-10-03 15:25:00,2019-10-03,15:25:00,15.0,14,1300 BLOCK E JOHNSON ST,500,Burglary Residential,-75.16774807,40.05979919,40.05979919,-75.16774807,19138
201915105629,39909803,2,2019-10-12 05:21:00,2019-10-12,05:21:00,5.0,15,4800 BLOCK ROSALIE ST,500,Burglary Residential,-75.06173909,40.01455033,40.01455033,-75.06173909,19135
201917034799,37707230,3,2019-07-31 11:15:00,2019-07-31,11:15:00,11.0,17,2100 BLOCK FEDERAL ST,500,Burglary Residential,-75.17933357,39.93768060000001,39.93768060000001,-75.17933357,19146
201922082556,39188507,1,2019-09-17 01:34:00,2019-09-17,01:34:00,1.0,22,2100 BLOCK N 17TH ST,500,Burglary Residential,-75.16121798,39.98636345,39.98636345,-75.16121798,19121
201902039610,37229581,2,2019-07-15 17:05:00,2019-07-15,17:05:00,17.0,2,600 BLOCK BRILL ST,500,Burglary Residential,-75.10216383,40.03929736,40.03929736,-75.10216383,19120
201909048001,40777328,3,2019-11-14 14:16:00,2019-11-14,14:16:00,14.0,9,1700 BLOCK MOUNT VERNON ST,500,Burglary Residential,-75.16601805,39.96506651,39.96506651,-75.16601805,19130
201917000307,31720693,3,2019-01-03 10:30:00,2019-01-03,10:30:00,10.0,17,1700 BLOCK MOORE ST,500,Burglary Residential,-75.17385990000001,39.92872946,39.92872946,-75.17385990000001,19145
201915066933,36829606,1,2019-07-03 23:45:00,2019-07-03,23:45:00,23.0,15,5100 BLOCK WHITAKER AVE,500,Burglary Residential,-75.10780958,40.02671009,40.02671009,-75.10780958,19120
201916026131,35988158,2,2019-06-05 08:18:00,2019-06-05,08:18:00,8.0,16,800 BLOCK BROOKLYN ST,500,Burglary Residential,-75.20831618,39.96787518,39.96787518,-75.20831618,19104
201918113965,41559135,3,2019-12-13 11:25:00,2019-12-13,11:25:00,11.0,18,100 BLOCK S 46TH ST,500,Burglary Residential,-75.21345131,39.95622363,39.95622363,-75.21345131,19139
201903056023,37990610,3,2019-08-09 13:12:00,2019-08-09,13:12:00,13.0,3,1100 BLOCK PIERCE ST,500,Burglary Residential,-75.16418077,39.92790408,39.92790408,-75.16418077,19148
201924030370,34263968,2,2019-04-09 11:59:00,2019-04-09,11:59:00,11.0,24,2900 BLOCK ROSEHILL ST,500,Burglary Residential,-75.12481961,39.99349348,39.99349348,-75.12481961,19134
201907002722,32395414,1,2019-01-30 15:00:00,2019-01-30,15:00:00,15.0,7,2200 BLOCK HOFFNAGLE ST,500,Burglary Residential,-75.04830527,40.06308519,40.06308519,-75.04830527,19152
201903038211,36018481,3,2019-06-06 09:13:00,2019-06-06,09:13:00,9.0,3,2100 BLOCK S 08TH ST 3RD FL,500,Burglary Residential,-75.15981263,39.92302474,39.92302474,-75.15981263,19148
201903015929,33411989,3,2019-03-10 15:56:00,2019-03-10,15:56:00,15.0,3,2100 BLOCK S 08TH ST 3,500,Burglary Residential,-75.15981263,39.92302474,39.92302474,-75.15981263,19148
201922110667,41683579,2,2019-12-17 10:51:00,2019-12-17,10:51:00,10.0,22,3000 BLOCK W DAUPHIN ST,500,Burglary Residential,-75.18250889,39.99135948,39.99135948,-75.18250889,19132
201925069091,38490240,2,2019-08-24 18:40:00,2019-08-24,18:40:00,18.0,25,400 BLOCK W COURTLAND ST,500,Burglary Residential,-75.13310129999999,40.02106945,40.02106945,-75.13310129999999,19140
201901029694,36564343,1,2019-06-26 10:29:00,2019-06-26,10:29:00,10.0,1,2300 BLOCK S BROAD ST,500,Burglary Residential,-75.17046709,39.92144379,39.92144379,-75.17046709,19145
201918012839,32836252,1,2019-02-16 20:25:00,2019-02-16,20:25:00,20.0,18,800 BLOCK S 60TH ST,500,Burglary Residential,-75.24344191,39.94940483,39.94940483,-75.24344191,19143
201903071119,39573820,1,2019-09-30 16:53:00,2019-09-30,16:53:00,16.0,3,1200 BLOCK CLYMER ST,500,Burglary Residential,-75.16298631,39.9409748,39.9409748,-75.16298631,19147
201907008700,34157323,2,2019-04-04 18:47:00,2019-04-04,18:47:00,18.0,7,700 BLOCK MILLWOOD RD,500,Burglary Residential,-75.06068845,40.09273734,40.09273734,-75.06068845,19115
201917032961,37427891,3,2019-07-22 08:17:00,2019-07-22,08:17:00,8.0,17,1400 BLOCK POINT BREEZE AVE,500,Burglary Residential,-75.17981174,39.93415048,39.93415048,-75.17981174,19146
201917022218,35743504,3,2019-05-28 11:19:00,2019-05-28,11:19:00,11.0,17,2200 BLOCK GERRITT ST,500,Burglary Residential,-75.18259696,39.93435367,39.93435367,-75.18259696,19146
201901040177,38385324,2,2019-08-21 11:09:00,2019-08-21,11:09:00,11.0,1,1900 BLOCK HARTRANFT ST,500,Burglary Residential,-75.18260235,39.90923537,39.90923537,-75.18260235,19145
201919000381,31705682,2,2019-01-02 09:49:00,2019-01-02,09:49:00,9.0,19,1500 BLOCK N 61ST ST,500,Burglary Residential,-75.24150240000002,39.97445637,39.97445637,-75.24150240000002,19151
201926046324,40249975,1,2019-10-25 00:14:00,2019-10-25,00:14:00,0.0,26,2200 BLOCK N 05TH ST,500,Burglary Residential,-75.14188193,39.98465048,39.98465048,-75.14188193,19133
201935099436,40423776,1,2019-10-31 12:23:00,2019-10-31,12:23:00,12.0,35,100 BLOCK W NEDRO AVE,500,Burglary Residential,-75.12170048,40.04010354,40.04010354,-75.12170048,19120
201902022373,34669644,1,2019-04-23 00:03:00,2019-04-23,00:03:00,0.0,2,1000 BLOCK ALCOTT ST,500,Burglary Residential,-75.08870913,40.03551717,40.03551717,-75.08870913,19149
201903076205,40060719,3,2019-10-18 02:28:00,2019-10-18,02:28:00,2.0,3,1900 BLOCK S ALDER ST,500,Burglary Residential,-75.16299066,39.92585583,39.92585583,-75.16299066,19148
201915070228,37126007,3,2019-07-12 17:34:00,2019-07-12,17:34:00,17.0,15,4900 BLOCK KNORR ST,500,Burglary Residential,-75.04245129,40.02316476,40.02316476,-75.04245129,19135
201919022719,33722894,3,2019-03-21 11:43:00,2019-03-21,11:43:00,11.0,19,1700 BLOCK N WILTON ST,500,Burglary Residential,-75.22663267,39.98017603,39.98017603,-75.22663267,19131
201914053713,36113179,4,2019-06-10 13:35:00,2019-06-10,13:35:00,13.0,14,8100 BLOCK FORREST AVE,500,Burglary Residential,-75.1713184,40.07392222,40.07392222,-75.1713184,19150
201919052834,36440864,3,2019-06-20 18:58:00,2019-06-20,18:58:00,18.0,19,4000 BLOCK PRESIDENTIAL BLVD,500,Burglary Residential,-75.21385236,40.00508105,40.00508105,-75.21385236,19004
201903039535,36127558,1,2019-06-11 08:11:00,2019-06-11,08:11:00,8.0,3,300 BLOCK MONROE ST,500,Burglary Residential,-75.1495058,39.93995967,39.93995967,-75.1495058,19147
201915075301,37552082,1,2019-07-26 05:55:00,2019-07-26,05:55:00,5.0,15,1200 BLOCK HARRISON ST,500,Burglary Residential,-75.0866505,40.02169993,40.02169993,-75.0866505,19124
201907005049,33065880,1,2019-02-25 15:03:00,2019-02-25,15:03:00,15.0,7,2300 BLOCK BENSON ST,500,Burglary Residential,-75.04570319,40.06256993,40.06256993,-75.04570319,19152
201918048733,35999664,3,2019-06-06 11:02:00,2019-06-06,11:02:00,11.0,18,1200 BLOCK S 47TH ST,500,Burglary Residential,-75.21153721,39.94397923,39.94397923,-75.21153721,19143
201914080896,38635254,2,2019-08-30 09:07:00,2019-08-30,09:07:00,9.0,14,500 BLOCK E WALNUT LN,500,Burglary Residential,-75.1707326,40.04860326,40.04860326,-75.1707326,19144
201939041055,35502838,1,2019-05-20 10:48:00,2019-05-20,10:48:00,10.0,39,500 BLOCK MANHEIM ST,500,Burglary Residential,-75.17473429,40.02022287,40.02022287,-75.17473429,19144
201918053307,36378795,2,2019-06-19 15:27:00,2019-06-19,15:27:00,15.0,18,5400 BLOCK WEBSTER ST,500,Burglary Residential,-75.23140316,39.94900141,39.94900141,-75.23140316,19143
201922008646,32397243,4,2019-01-29 19:54:00,2019-01-29,19:54:00,19.0,22,3200 BLOCK TURNER ST.  1,500,Burglary Residential,-75.18798798,39.98186657,39.98186657,-75.18798798,19121
201915095418,39194825,3,2019-09-17 00:38:00,2019-09-17,00:38:00,0.0,15,4200 BLOCK PRINCETON AVE,500,Burglary Residential,-75.04269509999999,40.03259059,40.03259058,-75.04269509999999,19135
201912052012,36551080,2,2019-06-24 13:09:00,2019-06-24,13:09:00,13.0,12,6800 BLOCK COBBS CREEK PKWY,500,Burglary Residential,-75.24395424,39.92589687,39.92589687,-75.24395424,19142:19143
201912023902,33913480,1,2019-03-28 17:23:00,2019-03-28,17:23:00,17.0,12,6900 BLOCK CHELWYNDE AVE,500,Burglary Residential,-75.233903,39.91609038,39.91609038,-75.233903,19142
201902068373,41536828,1,2019-12-12 12:06:00,2019-12-12,12:06:00,12.0,2,6200 BLOCK SUMMERDALE AVE,500,Burglary Residential,-75.08363666,40.04098818,40.04098817,-75.08363666,19111
201925037803,35298000,3,2019-05-14 17:16:00,2019-05-14,17:16:00,17.0,25,2900 BLOCK WATERLOO ST,500,Burglary Residential,-75.13151935,39.99504385,39.99504385,-75.13151935,19133
201925023803,33857008,2,2019-03-26 17:10:00,2019-03-26,17:10:00,17.0,25,4700 BLOCK WHITAKER AVE,500,Burglary Residential,-75.11401804,40.02032074,40.02032074,-75.11401804,19120
201924108091,40482326,3,2019-11-02 09:58:00,2019-11-02,09:58:00,9.0,24,3200 BLOCK SALMON ST,500,Burglary Residential,-75.10062209,39.98418991,39.98418991,-75.10062209,19134
201922031395,34491798,3,2019-04-17 11:50:00,2019-04-17,11:50:00,11.0,22,1400 BLOCK N 15TH ST,500,Burglary Residential,-75.16019301,39.97576414,39.97576414,-75.16019301,19132
201916040305,38311596,2,2019-08-19 02:35:00,2019-08-19,02:35:00,2.0,16,4200 BLOCK OGDEN ST,500,Burglary Residential,-75.20863896,39.96896981,39.96896981,-75.20863896,19104
201919087216,39613587,3,2019-10-01 10:42:00,2019-10-01,10:42:00,10.0,19,4700 BLOCK CITY AVE,500,Burglary Residential,-75.22499548,40.00186607,40.00186607,-75.22499549,19004
201918099550,40369578,2,2019-10-28 19:11:00,2019-10-28,19:11:00,19.0,18,200 BLOCK S 51ST ST,500,Burglary Residential,-75.22387925,39.95535379,39.95535379,-75.22387925,19139
201917035004,37757589,1,2019-08-01 12:33:00,2019-08-01,12:33:00,12.0,17,900 BLOCK S 21ST ST,500,Burglary Residential,-75.17798631,39.94070967,39.94070967,-75.17798631,19146
201907008444,34057542,3,2019-04-02 08:15:00,2019-04-02,08:15:00,8.0,7,700 BLOCK RED LION RD,500,Burglary Residential,-75.03434202,40.10602212,40.10602212,-75.03434202,19115
201939040133,35395915,2,2019-05-17 11:13:00,2019-05-17,11:13:00,11.0,39,1400 BLOCK W HUNTING PARK AVE,500,Burglary Residential,-75.15042323,40.01699478,40.01699478,-75.15042323,19140
201925050734,36442580,4,2019-06-21 13:03:00,2019-06-21,13:03:00,13.0,25,2800 BLOCK N PARK AVE,500,Burglary Residential,-75.15280499,39.996288899999996,39.996288899999996,-75.15280499,19132
201912063333,37700778,4,2019-07-30 10:51:00,2019-07-30,10:51:00,10.0,12,5400 BLOCK CHESTER AVE,500,Burglary Residential,-75.22389239,39.93907386,39.93907386,-75.22389239,19143
201918115725,41766237,1,2019-12-19 18:16:00,2019-12-19,18:16:00,18.0,18,5800 BLOCK CHRISTIAN ST,500,Burglary Residential,-75.24015921,39.94898602,39.94898602,-75.24015921,19143
201939066690,37809331,1,2019-08-03 08:50:00,2019-08-03,08:50:00,8.0,39,5500 BLOCK WISSAHICKON AVE,500,Burglary Residential,-75.18176703,40.02568643,40.02568643,-75.18176703,19144
201922064240,37535072,1,2019-07-25 15:28:00,2019-07-25,15:28:00,15.0,22,2000 BLOCK N GRATZ ST,500,Burglary Residential,-75.16418485,39.98493265,39.98493265,-75.16418485,19121
201909013341,34112995,3,2019-04-04 07:17:00,2019-04-04,07:17:00,7.0,9,1500 BLOCK NORTH ST,500,Burglary Residential,-75.16290023,39.96601143,39.96601143,-75.16290023,19130
201903085845,41022586,1,2019-11-23 01:47:00,2019-11-23,01:47:00,1.0,3,700 BLOCK S 09TH ST,500,Burglary Residential,-75.15758215,39.94046822,39.94046822,-75.15758215,19148
201914103902,40769707,1,2019-11-13 13:25:00,2019-11-13,13:25:00,13.0,14,6700 BLOCK N WOODSTOCK ST,500,Burglary Residential,-75.15358991,40.05708784,40.05708784,-75.15358991,19138
201912005379,32173669,3,2019-01-21 10:46:00,2019-01-21,10:46:00,10.0,12,6700 BLOCK GROVERS AVE,500,Burglary Residential,-75.22923196,39.9165473,39.9165473,-75.22923196,19142
201922109775,41582845,1,2019-12-14 10:54:00,2019-12-14,10:54:00,10.0,22,2200 BLOCK N BANCROFT ST,500,Burglary Residential,-75.15963665,39.98831613,39.98831613,-75.15963665,19132
201925077026,39374977,2,2019-09-22 20:53:00,2019-09-22,20:53:00,20.0,25,400 BLOCK SAINT PAUL ST,500,Burglary Residential,-75.13378995,40.01720631,40.01720631,-75.13378995,19140
201926053359,41508028,1,2019-12-11 05:15:00,2019-12-11,05:15:00,5.0,26,2200 BLOCK GERMANTOWN AVE,500,Burglary Residential,-75.14410932,39.98482435,39.98482435,-75.14410932,19133
201906042255,38394609,1,2019-08-22 06:53:00,2019-08-22,06:53:00,6.0,6,800 BLOCK N LEITHGOW ST,500,Burglary Residential,-75.14469027,39.96479934,39.96479934,-75.14469027,19123
201926006763,32865194,3,2019-02-18 09:36:00,2019-02-18,09:36:00,9.0,26,2500 BLOCK EMERALD ST,500,Burglary Residential,-75.12725306,39.98585335,39.98585335,-75.12725306,19125
201912033929,34942685,2,2019-05-02 09:24:00,2019-05-02,09:24:00,9.0,12,1700 BLOCK S AVONDALE ST,500,Burglary Residential,-75.23967409,39.92954526,39.92954526,-75.23967409,19142
201912105065,41470921,3,2019-12-09 17:02:00,2019-12-09,17:02:00,17.0,12,1300 BLOCK DIVINITY ST,500,Burglary Residential,-75.21485671,39.93971054,39.93971054,-75.21485671,19143
201916004666,32443066,2,2019-02-01 15:09:00,2019-02-01,15:09:00,15.0,16,300 BLOCK WIOTA ST,500,Burglary Residential,-75.20296083,39.96019448,39.96019448,-75.20296083,19104
201907019064,37448441,3,2019-07-22 14:58:00,2019-07-22,14:58:00,14.0,7,700 BLOCK SELMER RD,500,Burglary Residential,-75.02780565,40.10946489,40.10946489,-75.02780565,19116
201912048628,36253378,4,2019-06-14 18:55:00,2019-06-14,18:55:00,18.0,12,5800 BLOCK SPRINGFIELD AVE,500,Burglary Residential,-75.23061768,39.93617989,39.93617989,-75.23061768,19143
201922021599,33598287,1,2019-03-16 02:04:00,2019-03-16,02:04:00,2.0,22,1800 BLOCK N GRATZ ST,500,Burglary Residential,-75.16454406,39.98172555,39.98172555,-75.16454406,19121
201924028072,34074468,2,2019-04-02 10:43:00,2019-04-02,10:43:00,10.0,24,2100 BLOCK E SOMERSET ST,500,Burglary Residential,-75.11860295,39.98687499,39.98687499,-75.11860295,19134
201901000119,31714250,1,2019-01-01 21:28:00,2019-01-01,21:28:00,21.0,1,2400 BLOCK S MOLE ST,500,Burglary Residential,-75.17337544,39.92004137,39.92004137,-75.17337544,19145
201926016765,34806241,2,2019-04-26 18:34:00,2019-04-26,18:34:00,18.0,26,1700 BLOCK N MARSHALL ST,500,Burglary Residential,-75.14603111,39.97773857,39.97773856,-75.14603111,19122
201906031090,36642239,1,2019-06-28 14:48:00,2019-06-28,14:48:00,14.0,6,100 BLOCK BROWN ST,500,Burglary Residential,-75.14002535,39.96269336,39.96269336,-75.14002535,19123
201939048209,36103821,3,2019-06-10 09:15:00,2019-06-10,09:15:00,9.0,39,3000 BLOCK N RINGGOLD ST,500,Burglary Residential,-75.17034556,40.001236600000006,40.001236600000006,-75.17034556,19132
201935115275,41895338,1,2019-12-25 03:54:00,2019-12-25,03:54:00,3.0,35,5800 BLOCK N 06TH ST,500,Burglary Residential,-75.13140089,40.041345299999996,40.04134529,-75.13140089,19120
201915044795,35164389,1,2019-05-09 09:06:00,2019-05-09,09:06:00,9.0,15,1800 BLOCK MARGARET ST,500,Burglary Residential,-75.07861342,40.01404772,40.01404772,-75.07861342,19124
201917055701,41390869,3,2019-12-06 10:17:00,2019-12-06,10:17:00,10.0,17,1500 BLOCK S 20TH ST,500,Burglary Residential,-75.17793889,39.93186653,39.93186653,-75.17793889,19146
201909004691,32523400,1,2019-02-04 02:03:00,2019-02-04,02:03:00,2.0,9,2100 BLOCK WALNUT ST,500,Burglary Residential,-75.17707703,39.95098707,39.95098707,-75.17707703,19103
201925099191,41423484,2,2019-12-08 16:01:00,2019-12-08,16:01:00,16.0,25,100 BLOCK E ROCKLAND ST,500,Burglary Residential,-75.12197106,40.02435971,40.02435971,-75.12197106,19120
201917039685,38565404,3,2019-08-26 18:35:00,2019-08-26,18:35:00,18.0,17,1600 BLOCK S 21ST ST,500,Burglary Residential,-75.17990801,39.93134937,39.93134937,-75.17990801,19145
201922043233,35610842,1,2019-05-24 16:22:00,2019-05-24,16:22:00,16.0,22,1600 BLOCK EDGLEY ST,500,Burglary Residential,-75.16022953,39.98581545,39.98581545,-75.16022953,19121
201918029483,34332004,2,2019-04-11 10:36:00,2019-04-11,10:36:00,10.0,18,100 BLOCK S 54TH ST,500,Burglary Residential,-75.22903186,39.95838637,39.95838637,-75.22903186,19139
201902031312,35940263,3,2019-06-04 08:13:00,2019-06-04,08:13:00,8.0,2,1100 BLOCK FAUNCE ST,500,Burglary Residential,-75.07756298,40.06418477,40.06418477,-75.07756298,19111
201922010593,32558276,2,2019-02-05 22:05:00,2019-02-05,22:05:00,22.0,22,2500 BLOCK N CORLIES ST,500,Burglary Residential,-75.18118207,39.995149700000006,39.995149700000006,-75.18118207,19132
201918010827,32678268,3,2019-02-10 13:08:00,2019-02-10,13:08:00,13.0,18,4100 BLOCK LUDLOW ST,500,Burglary Residential,-75.20613167,39.9569268,39.9569268,-75.20613167,19139
201912084023,39453675,4,2019-09-25 18:25:00,2019-09-25,18:25:00,18.0,12,5800 BLOCK FERNWOOD ST,500,Burglary Residential,-75.23869534,39.94426287,39.94426287,-75.23869534,19143
201922100996,40737903,1,2019-11-11 18:30:00,2019-11-11,18:30:00,18.0,22,1900 BLOCK W NORRIS ST,500,Burglary Residential,-75.16638969,39.98448357,39.98448357,-75.16638969,19132
201939054619,36699584,1,2019-06-30 13:38:00,2019-06-30,13:38:00,13.0,39,100 BLOCK WYNEVA ST,500,Burglary Residential,-75.16331758,40.0255689,40.0255689,-75.16331758,19144
201902056511,39843208,1,2019-10-09 18:14:00,2019-10-09,18:14:00,18.0,2,1200 BLOCK MC KINLEY ST,500,Burglary Residential,-75.08182386,40.03875861,40.03875861,-75.08182386,19111
201924115588,41076077,2,2019-11-25 13:31:00,2019-11-25,13:31:00,13.0,24,2800 BLOCK JASPER ST,500,Burglary Residential,-75.12029336,39.99090586,39.99090586,-75.12029336,19134
201918056398,36665588,1,2019-06-28 19:49:00,2019-06-28,19:49:00,19.0,18,5800 BLOCK CEDAR AVE,500,Burglary Residential,-75.24000852,39.95206194,39.95206194,-75.24000852,19143
201919055087,36600112,3,2019-06-27 10:49:00,2019-06-27,10:49:00,10.0,19,5400 BLOCK WYNNEFIELD AVE,500,Burglary Residential,-75.2343128,39.99185821,39.99185821,-75.2343128,19131
201917048401,39960095,3,2019-10-14 11:45:00,2019-10-14,11:45:00,11.0,17,1400 BLOCK S 23RD ST,500,Burglary Residential,-75.18281524,39.93383267,39.93383267,-75.18281524,19146
